market,funding_total_usd,status,country_code,funding_rounds,seed,venture,equity_crowdfunding,private_equity
Biotechnology,10350000,closed,USA,2,0,10350000,0,0
Software,550000,operating,USA,1,0,550000,0,0
Mobile,19670000,operating,IRL,2,0,19670000,0,0
Enterprise Software,24845955,acquired,USA,6,0,23940640,0,0
Advertising,13200000,operating,USA,4,700000,12500000,0,0
Software,2400000,acquired,USA,1,0,2400000,0,0
Advertising,44115160,operating,USA,4,0,44115160,0,0
Biotechnology,7250000,operating,USA,4,250000,7000000,0,0
Finance,20000000,operating,USA,1,0,20000000,0,0
Advertising,1250000,operating,,1,0,1250000,0,0
Mobile,9000000,operating,GBR,2,1500000,7500000,0,0
Advertising,100000,,USA,1,100000,0,0,0
Biotechnology,40000000,operating,CHE,1,0,40000000,0,0
Advertising,6500000,operating,USA,2,1500000,5000000,0,0
Advertising,2000000,,RUS,1,0,2000000,0,0
Health Care,34358700,operating,USA,6,0,18050000,0,0
Advertising,119191000,acquired,USA,7,0,119175000,0,0
Advertising,10000000,operating,CHN,3,0,10000000,0,0
Software,1050284,operating,KOR,2,0,0,0,0
Software,1800000,operating,USA,1,1800000,0,0,0
E-Commerce,3000000,operating,,1,0,3000000,0,0
Mobile,4160600,closed,ESP,2,0,3900600,0,0
Health Care,3800000,operating,USA,2,0,3800000,0,0
Social Media,54493,closed,CAN,2,0,0,0,0
E-Commerce,1170000,operating,USA,1,1170000,0,0,0
Advertising,1000000,operating,USA,1,1000000,0,0,0
Advertising,73000000,operating,USA,7,0,56000000,0,17000000
Advertising,500000,operating,LTU,1,500000,0,0,0
Health Care,1240000,operating,USA,1,0,1240000,0,0
Enterprise Software,2729000,operating,USA,2,339000,2390000,0,0
Mobile,300000,operating,USA,2,0,0,0,0
E-Commerce,1500000,operating,USA,2,0,1000000,0,0
Software,250000,operating,USA,1,0,250000,0,0
Education,505000,operating,USA,2,0,505000,0,0
Mobile,12000000,operating,USA,2,2000000,10000000,0,0
Biotechnology,810000,operating,USA,1,0,810000,0,0
Biotechnology,787000,operating,SWE,1,0,787000,0,0
Software,3970800,operating,FRA,2,0,3970800,0,0
Mobile,29758289,acquired,CAN,2,0,29758289,0,0
Enterprise Software,1015000,acquired,USA,2,0,1015000,0,0
Semiconductors,5800000,,USA,1,0,0,0,0
Software,6000000,operating,USA,1,0,6000000,0,0
Semiconductors,43981909,operating,USA,6,0,35981909,0,0
Advertising,2665604,operating,USA,1,0,2665604,0,0
Advertising,2000000,closed,USA,1,2000000,0,0,0
Curated Web,12000,closed,,1,12000,0,0,0
Advertising,5500000,operating,USA,2,0,5500000,0,0
Health and Wellness,2500190,closed,USA,1,0,2500190,0,0
E-Commerce,720000,operating,USA,1,720000,0,0,0
Advertising,5300000,,USA,2,0,5300000,0,0
Advertising,470000,acquired,USA,2,0,0,0,0
Advertising,81874,operating,CAN,1,81874,0,0,0
Health and Wellness,300000,closed,USA,1,0,300000,0,0
Biotechnology,1600000,operating,USA,1,0,1600000,0,0
Software,2246171,operating,USA,1,0,2246171,0,0
Advertising,1500000,operating,USA,1,0,1500000,0,0
Biotechnology,4035000,operating,USA,3,0,2500000,0,0
Mobile,2000000,operating,USA,1,0,2000000,0,0
Biotechnology,6731042,operating,USA,2,0,6731042,0,0
Biotechnology,23000000,acquired,USA,1,0,23000000,0,0
Advertising,2900000,closed,NOR,3,400000,2500000,0,0
Games,2539200,operating,FRA,1,0,0,0,2539200
Biotechnology,2649402,operating,USA,2,2649402,0,0,0
Health Care,458912,operating,USA,1,0,458912,0,0
Advertising,27000000,acquired,USA,2,0,27000000,0,0
Biotechnology,39682384,operating,USA,9,0,39682384,0,0
Mobile,4000000,operating,USA,2,0,4000000,0,0
Mobile,1600000,operating,JPN,1,0,1600000,0,0
Advertising,1550000,acquired,USA,2,0,1550000,0,0
Advertising,3301958,operating,USA,1,0,0,0,3301958
Analytics,253000,operating,FRA,1,0,253000,0,0
Mobile,11900000,operating,USA,3,0,11900000,0,0
Advertising,43000000,operating,USA,2,0,43000000,0,0
Software,1540000,acquired,USA,3,1540000,0,0,0
Advertising,307954,operating,ESP,2,0,0,0,0
Social Media,1500000,operating,GBR,1,0,1500000,0,0
Social Media,7500000,operating,USA,3,500000,7000000,0,0
Biotechnology,8300000,operating,USA,2,0,3300000,0,0
Biotechnology,41500000,,USA,2,0,0,0,0
Advertising,474063,operating,USA,1,0,474063,0,0
E-Commerce,600000,closed,DNK,1,600000,0,0,0
Advertising,465000,operating,CHL,2,465000,0,0,0
Advertising,26000,,RUS,1,0,0,0,0
E-Commerce,469008,operating,ESP,1,469008,0,0,0
Education,85000,operating,,1,85000,0,0,0
Security,19000000,operating,USA,2,0,19000000,0,0
Social Media,402500,operating,,3,52500,0,0,0
Health Care,1990000,operating,USA,1,0,1990000,0,0
Education,1240000,operating,USA,2,1240000,0,0,0
Advertising,46800000,acquired,USA,4,0,46800000,0,0
Advertising,2200000,operating,USA,1,0,2200000,0,0
Advertising,5000000,acquired,USA,1,0,5000000,0,0
Biotechnology,7588201,operating,USA,2,0,7588201,0,0
Biotechnology,42500000,acquired,USA,2,0,42500000,0,0
Biotechnology,37079200,operating,FRA,2,0,37079200,0,0
Social Media,500000,operating,USA,1,500000,0,0,0
Advertising,1700000,operating,USA,1,1700000,0,0,0
Advertising,1300000,operating,FRA,1,1300000,0,0,0
Hardware + Software,2195355,operating,TWN,3,195355,2000000,0,0
E-Commerce,16500000,operating,,2,0,9000000,0,0
Advertising,300000,,RUS,1,300000,0,0,0
Advertising,3216500,operating,DNK,1,0,3216500,0,0
Advertising,17807000,acquired,USA,4,0,17807000,0,0
Security,340000,operating,USA,4,205000,0,0,0
Advertising,1000000,operating,USA,1,1000000,0,0,0
Advertising,89000000,operating,USA,4,0,89000000,0,0
Advertising,6950000,operating,CHE,2,0,6950000,0,0
Software,20000000,acquired,USA,1,0,0,0,0
Advertising,50000000,operating,CHN,2,0,50000000,0,0
Advertising,6150000,operating,DEU,2,0,6150000,0,0
Advertising,50000,operating,USA,1,50000,0,0,0
Advertising,100000,operating,RUS,2,50000,0,0,0
Advertising,5000000,operating,CHN,1,0,5000000,0,0
Advertising,7458702,operating,CHN,2,0,7458702,0,0
Advertising,850000,operating,SGP,2,850000,0,0,0
Advertising,2000000,operating,USA,1,0,0,0,0
Advertising,75000,operating,USA,1,0,75000,0,0
Advertising,1300000,operating,DEU,3,0,1300000,0,0
Software,350000,operating,USA,1,0,0,0,0
Software,8750000,operating,USA,4,2500000,6250000,0,0
Advertising,550000,operating,USA,1,550000,0,0,0
Advertising,5100000,operating,USA,1,0,5100000,0,0
Advertising,4000000,operating,USA,1,0,4000000,0,0
Mobile,7200000,operating,,2,0,4500000,0,0
Advertising,1300000,acquired,USA,1,0,1300000,0,0
Advertising,100000,acquired,USA,1,100000,0,0,0
Social Media,2300000,operating,USA,2,0,2300000,0,0
Biotechnology,91980947,operating,USA,7,0,91468847,0,0
Health Care,26000000,operating,,2,0,6000000,0,20000000
Biotechnology,52750600,operating,FRA,1,0,0,0,52750600
Biotechnology,19500000,operating,USA,3,0,19500000,0,0
Manufacturing,480000,operating,USA,1,0,0,0,0
Clean Technology,1210000,operating,USA,1,0,0,0,0
Biotechnology,7746327,operating,USA,1,0,7746327,0,0
Biotechnology,33500000,acquired,USA,2,0,33500000,0,0
Hardware + Software,444000,operating,USA,1,0,444000,0,0
Biotechnology,205250,operating,USA,1,0,205250,0,0
Biotechnology,1810275,operating,USA,2,0,1810275,0,0
Health Care,836778,operating,USA,1,0,836778,0,0
Biotechnology,12300000,,USA,2,0,12300000,0,0
Biotechnology,9850000,operating,USA,4,450000,9400000,0,0
Biotechnology,18800000,operating,USA,3,0,17400000,0,0
Biotechnology,57777000,operating,USA,3,0,25000000,0,0
Security,1900000,operating,USA,1,0,1900000,0,0
Hardware + Software,2807000,operating,USA,2,2000000,807000,0,0
Software,166000,operating,USA,1,0,166000,0,0
Manufacturing,1500000,operating,PRT,1,0,1500000,0,0
Semiconductors,5200000,operating,USA,1,0,5200000,0,0
Clean Technology,14200000,operating,USA,1,0,14200000,0,0
Enterprise Software,1021575,operating,IRL,1,0,1021575,0,0
Clean Technology,1250000,operating,USA,1,0,1250000,0,0
Health Care,10500500,operating,USA,3,0,10000000,0,0
Biotechnology,440000,operating,USA,1,0,440000,0,0
Health Care,16211800,acquired,ESP,1,0,16211800,0,0
Semiconductors,36519878,operating,USA,11,0,35269878,0,0
Health and Wellness,167000,operating,USA,1,167000,0,0,0
Hardware + Software,5455180,acquired,USA,6,0,5000000,0,0
Software,82328527,operating,,5,0,71045653,0,0
Advertising,500000,closed,USA,1,500000,0,0,0
Biotechnology,525000,operating,USA,1,0,525000,0,0
Clean Technology,5000000,operating,ISR,1,0,5000000,0,0
Semiconductors,7110000,operating,,4,0,7110000,0,0
Hardware + Software,10000,operating,USA,1,0,10000,0,0
Health Care,757625,operating,GBR,1,0,0,0,0
Biotechnology,2000000,closed,ISR,1,0,2000000,0,0
Health Care,200000,operating,USA,2,0,200000,0,0
Analytics,562336,operating,USA,1,0,562336,0,0
Biotechnology,500000,operating,USA,1,0,500000,0,0
Clean Technology,13000000,closed,USA,1,0,13000000,0,0
Biotechnology,2077950,operating,USA,5,1142950,900000,0,0
Software,424999,operating,USA,2,0,0,0,0
Games,83606,operating,USA,1,0,83606,0,0
Health and Wellness,798542,operating,USA,2,0,798542,0,0
Software,1325000,operating,USA,2,0,1325000,0,0
Health Care,250000,operating,USA,1,250000,0,0,0
Analytics,135952,operating,,1,135952,0,0,0
Software,6300000,operating,USA,3,0,5500000,0,0
Manufacturing,335000,operating,USA,2,0,335000,0,0
Biotechnology,22200000,operating,USA,3,0,22200000,0,0
Biotechnology,500000,operating,USA,1,0,0,0,0
Semiconductors,24000000,acquired,ISR,3,0,24000000,0,0
Biotechnology,50537423,,USA,6,0,11973673,0,0
Biotechnology,4475000,operating,USA,1,0,4475000,0,0
Biotechnology,1500000,operating,USA,1,0,1500000,0,0
Mobile,4560000,operating,USA,1,0,4560000,0,0
Software,909150,operating,GBR,1,909150,0,0,0
Biotechnology,22500000,operating,USA,1,0,22500000,0,0
Health and Wellness,1500000,operating,USA,1,1500000,0,0,0
Advertising,2000000,operating,USA,1,2000000,0,0,0
Health and Wellness,2000000,operating,USA,1,0,2000000,0,0
Software,5530000,operating,FRA,1,0,5530000,0,0
Mobile,395000,operating,USA,3,395000,0,0,0
Finance,5000000,operating,USA,2,0,5000000,0,0
Biotechnology,1500000,operating,USA,1,0,0,0,0
Finance,1313100,operating,ITA,1,0,1313100,0,0
Advertising,103063800,operating,CHN,4,0,103063800,0,0
Social Media,40000,operating,,1,40000,0,0,0
Biotechnology,1440000,operating,,1,0,1440000,0,0
Mobile,1000000,,RUS,1,0,1000000,0,0
Health and Wellness,18000000,operating,USA,1,0,18000000,0,0
Mobile,1000000,acquired,USA,1,1000000,0,0,0
Advertising,24997,closed,GBR,1,0,24997,0,0
Advertising,351681,,RUS,2,121681,0,0,0
E-Commerce,16000000,operating,NLD,1,0,16000000,0,0
Mobile,125001,operating,USA,1,0,0,0,0
Biotechnology,7540560,operating,USA,3,0,5540560,0,2000000
Advertising,1400000,closed,USA,2,0,1400000,0,0
Advertising,10250000,closed,USA,1,0,10250000,0,0
Clean Technology,6500000,acquired,GBR,1,0,6500000,0,0
Biotechnology,19367098,operating,USA,2,0,0,0,13366498
Health Care,19814760,operating,USA,2,0,19814760,0,0
Clean Technology,21929020,operating,CHN,3,0,21929020,0,0
Software,2725000,operating,USA,3,1725000,0,0,0
Mobile,12256689,operating,CAN,9,0,11256689,0,0
Clean Technology,4300000,operating,,1,0,4300000,0,0
Hardware + Software,1158000,operating,USA,2,1158000,0,0,0
Semiconductors,7970000,acquired,USA,1,0,7970000,0,0
Biotechnology,11755550,operating,USA,6,0,11755550,0,0
Web Hosting,40000000,acquired,GBR,3,0,40000000,0,0
Health and Wellness,14727601,operating,USA,1,0,14727601,0,0
Curated Web,97000000,operating,USA,4,4500000,92500000,0,0
Games,288000,operating,USA,2,288000,0,0,0
Biotechnology,19500000,operating,USA,3,0,19500000,0,0
Biotechnology,253614965,operating,USA,5,0,41364965,0,0
Biotechnology,774998,operating,USA,3,0,774998,0,0
Clean Technology,599918,operating,USA,1,0,599918,0,0
Enterprise Software,5500000,operating,USA,3,0,5500000,0,0
Biotechnology,1349360,,USA,1,0,1349360,0,0
Curated Web,5000000,operating,USA,1,0,5000000,0,0
Web Hosting,45400000,operating,USA,3,0,44600000,0,0
Health Care,2200000,operating,IRL,1,0,2200000,0,0
Biotechnology,120500000,closed,USA,5,0,98500000,0,0
Biotechnology,63000000,operating,USA,4,0,63000000,0,0
Manufacturing,250000000,operating,,1,0,250000000,0,0
Biotechnology,3455150,operating,USA,3,0,0,0,0
Curated Web,57939,operating,JPN,1,57939,0,0,0
Mobile,6000000,operating,USA,1,0,6000000,0,0
Health Care,8381234,operating,USA,10,0,4483734,0,0
Health Care,21309215,operating,USA,6,0,20420792,0,0
Hardware + Software,8000000,operating,,1,0,0,0,8000000
Advertising,1415260,operating,BRA,1,0,1415260,0,0
Analytics,21899999,operating,USA,5,0,21399999,0,0
Biotechnology,33150000,operating,USA,4,0,33000000,0,0
Biotechnology,28499283,operating,SWE,1,0,28499283,0,0
Biotechnology,76377224,operating,DEU,4,0,62377224,0,0
Biotechnology,3000000,operating,USA,1,0,3000000,0,0
Health Care,500000,operating,,1,0,500000,0,0
Biotechnology,1359394,operating,USA,1,0,1359394,0,0
Advertising,1500000,operating,HRV,1,1500000,0,0,0
Advertising,85000000,acquired,IND,2,0,85000000,0,0
E-Commerce,1300000,operating,CHN,3,1100000,0,0,0
Software,5540000,operating,USA,3,0,5540000,0,0
Social Media,200000,operating,USA,2,200000,0,0,0
Finance,35500000,operating,USA,3,0,35500000,0,0
Software,151525,,CAN,1,151525,0,0,0
Biotechnology,400000,operating,USA,1,0,0,0,0
Advertising,1500000,operating,USA,2,1500000,0,0,0
Health Care,63800000,acquired,USA,4,0,33000000,0,0
Biotechnology,34082500,operating,AUT,1,0,34082500,0,0
Mobile,116990000,operating,USA,5,0,116990000,0,0
Biotechnology,7000000,operating,USA,1,0,7000000,0,0
E-Commerce,600000,operating,USA,1,600000,0,0,0
Biotechnology,41999999,operating,USA,1,0,41999999,0,0
Biotechnology,1500000,operating,CAN,1,1500000,0,0,0
Mobile,1500000,operating,USA,1,0,1500000,0,0
Finance,850000,operating,ARG,3,150000,0,0,0
Software,325999,operating,USA,1,0,325999,0,0
Hardware + Software,2573200,operating,,1,2573200,0,0,0
Health and Wellness,810229,operating,FRA,2,810229,0,0,0
Enterprise Software,10200000,operating,USA,3,0,10200000,0,0
Software,100000,operating,USA,1,100000,0,0,0
Software,2135343,operating,USA,3,0,1570000,0,0
Enterprise Software,1000000,operating,HKG,2,0,1000000,0,0
Curated Web,20000,operating,USA,1,20000,0,0,0
Clean Technology,144000000,operating,PHL,2,0,53000000,0,0
Hardware + Software,50000000,operating,USA,1,0,50000000,0,0
Biotechnology,17500000,operating,USA,1,0,17500000,0,0
Education,31500000,operating,USA,2,0,0,0,0
Games,27500000,acquired,USA,1,0,27500000,0,0
Education,350000,operating,USA,2,350000,0,0,0
Software,1890000,operating,USA,1,0,1890000,0,0
Software,1171300,acquired,USA,1,0,1171300,0,0
Advertising,1600000,operating,USA,1,0,1600000,0,0
Biotechnology,122000000,operating,NLD,3,0,57000000,0,65000000
Biotechnology,10601850,operating,USA,7,0,6113240,0,0
Biotechnology,13000000,operating,DEU,1,0,13000000,0,0
Biotechnology,41300000,operating,USA,1,0,41300000,0,0
Software,14000000,operating,ISR,3,0,14000000,0,0
Software,500000,operating,JPN,1,0,500000,0,0
Mobile,9000000,operating,USA,2,0,9000000,0,0
Education,92003,operating,CHL,2,92003,0,0,0
Biotechnology,15000000,operating,USA,2,0,10000000,0,0
Biotechnology,3722355,operating,USA,1,0,0,0,3722355
Biotechnology,3000000,operating,USA,1,0,3000000,0,0
Advertising,74311925,acquired,USA,8,500000,63224450,0,0
Biotechnology,4710000,operating,,1,0,4710000,0,0
Social Media,50000,closed,USA,1,0,0,0,0
Clean Technology,26040000,operating,USA,2,0,26040000,0,0
Health and Wellness,2000000,operating,USA,1,2000000,0,0,0
Biotechnology,2808642,operating,USA,2,0,1308642,0,0
Hardware + Software,7000000,operating,CAN,1,0,7000000,0,0
Biotechnology,91005000,operating,USA,6,0,87015822,0,0
Software,100000,operating,GBR,1,0,0,0,0
Health Care,2000000,operating,USA,2,2000000,0,0,0
Security,2000000,operating,USA,1,0,2000000,0,0
Biotechnology,272500,operating,USA,1,0,272500,0,0
Security,23955361,operating,USA,5,0,18500000,0,5455361
Biotechnology,8000000,operating,USA,1,0,8000000,0,0
Software,7000000,operating,USA,1,0,7000000,0,0
Software,8530000,operating,USA,6,2750000,2350000,0,0
Biotechnology,3150000,operating,USA,2,0,3150000,0,0
Web Hosting,250000,operating,USA,1,0,0,0,0
Software,735330,acquired,BEL,1,735330,0,0,0
Clean Technology,60250000,operating,USA,4,0,50250000,0,0
Software,10925000,closed,USA,2,0,10925000,0,0
Hardware + Software,500000,operating,USA,1,0,0,0,0
Health Care,86823937,operating,USA,3,0,86823937,0,0
Enterprise Software,2000000,acquired,USA,1,0,2000000,0,0
Enterprise Software,10000000,operating,USA,1,0,10000000,0,0
Enterprise Software,22000000,acquired,USA,2,0,22000000,0,0
Mobile,3800000,operating,USA,3,1500000,2300000,0,0
Mobile,2500000,operating,CHN,2,0,1500000,0,0
Software,7405000,operating,ESP,2,0,7405000,0,0
Education,3500000,operating,USA,1,0,3500000,0,0
Software,1000000,operating,CAN,1,0,1000000,0,0
Curated Web,5000,operating,USA,1,0,5000,0,0
Biotechnology,24000000,operating,USA,2,0,24000000,0,0
Biotechnology,37700000,acquired,USA,2,0,37700000,0,0
E-Commerce,1000000,operating,DEU,1,1000000,0,0,0
Clean Technology,81672000,closed,DEU,1,0,81672000,0,0
Manufacturing,45000,operating,USA,1,0,45000,0,0
Mobile,40000,operating,CHL,1,40000,0,0,0
Biotechnology,2320000,operating,CAN,2,0,2320000,0,0
Biotechnology,20249500,operating,USA,4,0,17000000,0,0
Biotechnology,6637000,operating,,1,0,6637000,0,0
Software,11627325,operating,AUS,4,0,11627325,0,0
Mobile,3000000,acquired,USA,1,0,3000000,0,0
E-Commerce,22999079,operating,USA,5,3649079,19350000,0,0
Software,100484,operating,KOR,2,0,100484,0,0
Health Care,20000,operating,USA,1,0,0,0,0
Health Care,900000,operating,USA,1,0,900000,0,0
Biotechnology,17000000,acquired,USA,2,0,17000000,0,0
Finance,1500000,operating,USA,1,0,1500000,0,0
E-Commerce,40000,operating,CHL,1,40000,0,0,0
Biotechnology,3108469,operating,GBR,2,0,403000,0,0
Mobile,30000000,operating,,1,0,30000000,0,0
Mobile,17300000,acquired,USA,2,0,17300000,0,0
Biotechnology,74800000,operating,,1,0,74800000,0,0
E-Commerce,300000,operating,,1,300000,0,0,0
Software,600000,operating,USA,2,0,600000,0,0
Manufacturing,1253000,operating,DEU,1,0,1253000,0,0
Social Media,20000000,operating,CHN,2,0,20000000,0,0
Biotechnology,850000,operating,USA,1,0,850000,0,0
Biotechnology,132500000,operating,USA,6,0,132500000,0,0
Education,40000,operating,CHL,1,40000,0,0,0
Software,5000000,operating,CAN,1,0,5000000,0,0
Games,22580733,operating,JPN,3,3699288,18881445,0,0
Advertising,40000,operating,CHL,1,40000,0,0,0
Hardware + Software,2380000,operating,USA,2,0,2380000,0,0
Manufacturing,125000,operating,USA,1,0,125000,0,0
Semiconductors,10000000,closed,GBR,1,0,10000000,0,0
Mobile,25000000,acquired,USA,1,0,25000000,0,0
Mobile,39948530,operating,USA,8,0,35828730,0,0
Advertising,4238225,operating,USA,3,0,3948225,0,0
Mobile,2500000,acquired,CAN,2,0,2500000,0,0
Clean Technology,12500000,operating,USA,3,0,12500000,0,0
Hardware + Software,929212,operating,USA,1,0,0,0,0
Manufacturing,4672932,operating,SWE,1,0,0,0,0
Biotechnology,20000000,acquired,USA,1,0,20000000,0,0
Analytics,3488033,operating,USA,2,0,3488033,0,0
Mobile,10800000,operating,USA,3,0,10800000,0,0
Manufacturing,8500000,operating,NLD,1,0,8500000,0,0
Software,659783,operating,,1,0,0,0,0
E-Commerce,610131,operating,GBR,3,379147,230984,0,0
Advertising,400000,operating,USA,1,400000,0,0,0
Software,2000000,operating,USA,2,0,2000000,0,0
Web Hosting,10000000,operating,USA,1,0,10000000,0,0
Mobile,76636000,operating,USA,6,0,76636000,0,0
Health Care,65000000,operating,USA,4,0,65000000,0,0
Clean Technology,2573200,operating,,1,0,2573200,0,0
Mobile,3380000,operating,AUS,2,2000000,0,0,0
Mobile,17506428,operating,USA,2,0,12000000,0,5506428
E-Commerce,2500000,operating,BRA,1,2500000,0,0,0
Software,1200000,operating,USA,1,1200000,0,0,0
Mobile,46999996,operating,USA,6,0,43999996,0,0
Biotechnology,65000,operating,USA,1,0,65000,0,0
Mobile,225000000,acquired,USA,2,0,225000000,0,0
Software,1024999,,USA,1,0,1024999,0,0
Biotechnology,5100000,operating,USA,2,500000,4600000,0,0
Software,32559918,acquired,USA,2,0,32559918,0,0
Curated Web,1000000,operating,USA,1,1000000,0,0,0
Biotechnology,57926567,operating,USA,10,0,29230877,0,21695690
Games,1500000,operating,USA,2,1500000,0,0,0
Analytics,1500000,operating,CAN,1,1500000,0,0,0
Biotechnology,1000000,operating,USA,1,0,1000000,0,0
